timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664629112058,-0.033447266,-1.4622192,-0.33892822,-13.125,14.84375,7.640625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112118,0.37353516,-1.4714966,-0.47174072,6.65625,23.328125,3.96875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112135,0.14135742,-1.375061,0.010681152,0.515625,4.421875,13.28125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112191,-0.095214844,-1.2529907,0.038269043,-5.125,12.453125,10.953125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112224,-0.19213867,-0.85040283,-0.11846924,0.953125,23.0625,1.1875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112251,0.23950195,-0.83135986,-0.08062744,0.578125,22.984375,2.359375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112314,0.15039062,-0.6174927,-0.10308838,-3.25,-0.359375,9.09375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112328,-0.2590332,-0.74420166,0.0067749023,-10.140625,7.984375,10.734375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112387,0.07910156,-0.83477783,0.1552124,-14.328125,11.15625,11.34375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112418,-0.51538086,-1.1489868,-0.05328369,-27.859375,22.671875,6.90625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112448,0.071777344,-1.1516724,0.008972168,-24.546875,64.328125,-0.890625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112532,-0.2084961,-1.8323364,0.026794434,-49.21875,73.234375,6.03125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112540,0.36743164,-1.0418091,-0.5562134,-19.734375,77.734375,-2.90625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112566,0.8786621,-0.8284302,-0.059387207,4.875,47.84375,0.21875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112611,0.011962891,-1.0747681,-0.19464111,2.34375,42.40625,15.984375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112642,-0.020751953,-1.1487427,-0.2234497,-4.875,63.265625,-1.546875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112689,0.49609375,-1.3284302,-0.22027588,-16.1875,69.5625,0.28125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629112745,0.038330078,-1.3320923,-0.144104,-13.078125,59.359375,12.3125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
